cnae_5digit,cnae_5digit_clean,cnae_class,cnae_group,cnae_division,cnae_section,cnae_class_name,survey_classification_code,survey_classification_name,source_survey,coverage_status,notes
4687-7/01,4687701,46.87-7,46.8,46,G,Comércio atacadista de resíduos e sucatas,PAC_3.5.6.1,3.5.6.1 Resíduos e sucatas,PAC,covered,PAC — classe 46.87-7
4687-7/02,4687702,46.87-7,46.8,46,G,Comércio atacadista de resíduos e sucatas,PAC_3.5.6.1,3.5.6.1 Resíduos e sucatas,PAC,covered,PAC — classe 46.87-7
4687-7/03,4687703,46.87-7,46.8,46,G,Comércio atacadista de resíduos e sucatas,PAC_3.5.6.1,3.5.6.1 Resíduos e sucatas,PAC,covered,PAC — classe 46.87-7
4689-3/01,4689301,46.89-3,46.8,46,G,Comércio atacadista especializado de outros produtos intermediários não especificados anteriormente,PAC_3.5.6.2,3.5.6.2 Outros produtos,PAC,covered,PAC — classe 46.89-3
4689-3/02,4689302,46.89-3,46.8,46,G,Comércio atacadista especializado de outros produtos intermediários não especificados anteriormente,PAC_3.5.6.2,3.5.6.2 Outros produtos,PAC,covered,PAC — classe 46.89-3
4689-3/99,4689399,46.89-3,46.8,46,G,Comércio atacadista especializado de outros produtos intermediários não especificados anteriormente,PAC_3.5.6.2,3.5.6.2 Outros produtos,PAC,covered,PAC — classe 46.89-3
4691-5/00,4691500,46.91-5,46.9,46,G,"Comércio atacadista de mercadorias em geral, com predominância de produtos alimentícios",PAC_3.8,3.8 Comércio não especializado,PAC,covered,PAC — classe 46.91-5
4692-3/00,4692300,46.92-3,46.9,46,G,"Comércio atacadista de mercadorias em geral, com predominância de insumos agropecuários",PAC_3.8,3.8 Comércio não especializado,PAC,covered,PAC — classe 46.92-3
4693-1/00,4693100,46.93-1,46.9,46,G,"Comércio atacadista de mercadorias em geral, sem predominância de alimentos ou de insumos agropecuários",PAC_3.8,3.8 Comércio não especializado,PAC,covered,PAC — classe 46.93-1
4711-3/01,4711301,47.11-3,47.1,47,G,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados e supermercados",PAC_4.1.1,4.1.1 Hipermercados e supermercados,PAC,covered,Hipermercados e supermercados
4711-3/02,4711302,47.11-3,47.1,47,G,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados e supermercados",PAC_4.1.1,4.1.1 Hipermercados e supermercados,PAC,covered,Hipermercados e supermercados
4712-1/00,4712100,47.12-1,47.1,47,G,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",PAC_4.1.2,4.1.2 Outros tipos de comércio não especializados com predominância de produtos alimentícios,PAC,covered,"Minimercados, mercearias e armazens"
4713-0/01,4713001,47.13-0,47.1,47,G,"Comércio varejista de mercadorias em geral, sem predominância de produtos alimentícios",PAC_4.1.3,4.1.3 Comércio não especializado sem predominância de produtos alimentícios,PAC,covered,Nao especializado sem predominancia alimenticia
4713-0/02,4713002,47.13-0,47.1,47,G,"Comércio varejista de mercadorias em geral, sem predominância de produtos alimentícios",PAC_4.1.3,4.1.3 Comércio não especializado sem predominância de produtos alimentícios,PAC,covered,Nao especializado sem predominancia alimenticia
4713-0/03,4713003,47.13-0,47.1,47,G,"Comércio varejista de mercadorias em geral, sem predominância de produtos alimentícios",PAC_4.1.3,4.1.3 Comércio não especializado sem predominância de produtos alimentícios,PAC,covered,Nao especializado sem predominancia alimenticia
4721-1/01,4721101,47.21-1,47.2,47,G,"Comércio varejista de produtos de padaria, laticínio, doces, balas e semelhantes",PAC_4.2,"4.2 Produtos alimentícios, bebidas e fumo",PAC,covered,"Padaria, laticinio, doces"
4721-1/02,4721102,47.21-1,47.2,47,G,"Comércio varejista de produtos de padaria, laticínio, doces, balas e semelhantes",PAC_4.2,"4.2 Produtos alimentícios, bebidas e fumo",PAC,covered,"Padaria, laticinio, doces"
4721-1/03,4721103,47.21-1,47.2,47,G,"Comércio varejista de produtos de padaria, laticínio, doces, balas e semelhantes",PAC_4.2,"4.2 Produtos alimentícios, bebidas e fumo",PAC,covered,"Padaria, laticinio, doces"
4721-1/04,4721104,47.21-1,47.2,47,G,"Comércio varejista de produtos de padaria, laticínio, doces, balas e semelhantes",PAC_4.2,"4.2 Produtos alimentícios, bebidas e fumo",PAC,covered,"Padaria, laticinio, doces"
4722-9/01,4722901,47.22-9,47.2,47,G,Comércio varejista de carnes e pescados - açougues e peixarias,PAC_4.2,"4.2 Produtos alimentícios, bebidas e fumo",PAC,covered,Acougues e peixarias
4722-9/02,4722902,47.22-9,47.2,47,G,Comércio varejista de carnes e pescados - açougues e peixarias,PAC_4.2,"4.2 Produtos alimentícios, bebidas e fumo",PAC,covered,Acougues e peixarias
4723-7/00,4723700,47.23-7,47.2,47,G,Comércio varejista de bebidas,PAC_4.2,"4.2 Produtos alimentícios, bebidas e fumo",PAC,covered,Bebidas
4724-5/00,4724500,47.24-5,47.2,47,G,Comércio varejista de hortifrutigranjeiros,PAC_4.2,"4.2 Produtos alimentícios, bebidas e fumo",PAC,covered,Hortifrutigranjeiros
4729-6/01,4729601,47.29-6,47.2,47,G,Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente; produtos do fumo,PAC_4.2,"4.2 Produtos alimentícios, bebidas e fumo",PAC,covered,Outros alimentos e fumo
4729-6/99,4729699,47.29-6,47.2,47,G,Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente; produtos do fumo,PAC_4.2,"4.2 Produtos alimentícios, bebidas e fumo",PAC,covered,Outros alimentos e fumo
4731-8/00,4731800,47.31-8,47.3,47,G,Comércio varejista de combustíveis para veículos automotores,PAC_4.4,4.4 Combustíveis e lubrificantes,PAC,covered,Combustiveis para veiculos
4732-6/00,4732600,47.32-6,47.3,47,G,Comércio varejista de lubrificantes,PAC_4.4,4.4 Combustíveis e lubrificantes,PAC,covered,Lubrificantes
4741-5/00,4741500,47.41-5,47.4,47,G,Comércio varejista de tintas e materiais para pintura,PAC_4.5.4,4.5.4 Material de construção,PAC,covered,Tintas e materiais de pintura
4742-3/00,4742300,47.42-3,47.4,47,G,Comércio varejista de material elétrico,PAC_4.5.4,4.5.4 Material de construção,PAC,covered,Material eletrico
4743-1/00,4743100,47.43-1,47.4,47,G,Comércio varejista de vidros,PAC_4.5.4,4.5.4 Material de construção,PAC,covered,Vidros
4744-0/01,4744001,47.44-0,47.4,47,G,"Comércio varejista de ferragens, madeira e materiais de construção",PAC_4.5.4,4.5.4 Material de construção,PAC,covered,"Ferragens, madeira e materiais de construcao"
4744-0/02,4744002,47.44-0,47.4,47,G,"Comércio varejista de ferragens, madeira e materiais de construção",PAC_4.5.4,4.5.4 Material de construção,PAC,covered,"Ferragens, madeira e materiais de construcao"
4744-0/03,4744003,47.44-0,47.4,47,G,"Comércio varejista de ferragens, madeira e materiais de construção",PAC_4.5.4,4.5.4 Material de construção,PAC,covered,"Ferragens, madeira e materiais de construcao"
4744-0/04,4744004,47.44-0,47.4,47,G,"Comércio varejista de ferragens, madeira e materiais de construção",PAC_4.5.4,4.5.4 Material de construção,PAC,covered,"Ferragens, madeira e materiais de construcao"
4744-0/05,4744005,47.44-0,47.4,47,G,"Comércio varejista de ferragens, madeira e materiais de construção",PAC_4.5.4,4.5.4 Material de construção,PAC,covered,"Ferragens, madeira e materiais de construcao"
4744-0/99,4744099,47.44-0,47.4,47,G,"Comércio varejista de ferragens, madeira e materiais de construção",PAC_4.5.4,4.5.4 Material de construção,PAC,covered,"Ferragens, madeira e materiais de construcao"
4751-2/00,4751200,47.51-2,47.5,47,G,Comércio varejista especializado de equipamentos e suprimentos de informática,PAC_4.5.5,4.5.5 Equipamentos de informática e comunicação,PAC,covered,Equipamentos de informatica
4752-1/00,4752100,47.52-1,47.5,47,G,Comércio varejista especializado de equipamentos de telefonia e comunicação,PAC_4.5.5,4.5.5 Equipamentos de informática e comunicação,PAC,covered,Equipamentos de comunicacao
4753-9/00,4753900,47.53-9,47.5,47,G,Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo,PAC_4.5.2,"4.5.2 Eletrodomésticos, equipamentos de áudio e vídeo, instrumentos musicais e acessórios",PAC,covered,"Eletrodomesticos, audio e video"
4754-7/01,4754701,47.54-7,47.5,47,G,"Comércio varejista especializado de móveis, colchoaria e artigos de iluminação",PAC_4.5.3,"4.5.3 Móveis, artigos de iluminação, peças e acessórios e outros artigos de uso doméstico",PAC,covered,"Moveis, colchoaria e iluminacao"
4754-7/02,4754702,47.54-7,47.5,47,G,"Comércio varejista especializado de móveis, colchoaria e artigos de iluminação",PAC_4.5.3,"4.5.3 Móveis, artigos de iluminação, peças e acessórios e outros artigos de uso doméstico",PAC,covered,"Moveis, colchoaria e iluminacao"
4754-7/03,4754703,47.54-7,47.5,47,G,"Comércio varejista especializado de móveis, colchoaria e artigos de iluminação",PAC_4.5.3,"4.5.3 Móveis, artigos de iluminação, peças e acessórios e outros artigos de uso doméstico",PAC,covered,"Moveis, colchoaria e iluminacao"
4755-5/01,4755501,47.55-5,47.5,47,G,"Comércio varejista especializado de tecidos e artigos de cama, mesa e banho",PAC_4.3.1,4.3.1 Tecidos e artigos de armarinho,PAC,covered,Tecidos e artigos de cama/mesa/banho — mapeado a PAC_4.3.1 por similaridade
4755-5/02,4755502,47.55-5,47.5,47,G,"Comércio varejista especializado de tecidos e artigos de cama, mesa e banho",PAC_4.3.1,4.3.1 Tecidos e artigos de armarinho,PAC,covered,Tecidos e artigos de cama/mesa/banho — mapeado a PAC_4.3.1 por similaridade
4755-5/03,4755503,47.55-5,47.5,47,G,"Comércio varejista especializado de tecidos e artigos de cama, mesa e banho",PAC_4.3.1,4.3.1 Tecidos e artigos de armarinho,PAC,covered,Tecidos e artigos de cama/mesa/banho — mapeado a PAC_4.3.1 por similaridade
4756-3/00,4756300,47.56-3,47.5,47,G,Comércio varejista especializado de instrumentos musicais e acessórios,PAC_4.5.2,"4.5.2 Eletrodomésticos, equipamentos de áudio e vídeo, instrumentos musicais e acessórios",PAC,covered,Instrumentos musicais e acessorios
4757-1/00,4757100,47.57-1,47.5,47,G,"Comércio varejista especializado de peças e acessórios para aparelhos eletroeletrônicos para uso doméstico, exceto informática e comunicação",PAC_4.5.2,"4.5.2 Eletrodomésticos, equipamentos de áudio e vídeo, instrumentos musicais e acessórios",PAC,covered,Pecas e acessorios eletroeletronicos pessoais
4759-8/01,4759801,47.59-8,47.5,47,G,Comércio varejista de artigos de uso doméstico não especificados anteriormente,PAC_4.5.3,"4.5.3 Móveis, artigos de iluminação, peças e acessórios e outros artigos de uso doméstico",PAC,covered,Outros artigos de uso domestico
4759-8/99,4759899,47.59-8,47.5,47,G,Comércio varejista de artigos de uso doméstico não especificados anteriormente,PAC_4.5.3,"4.5.3 Móveis, artigos de iluminação, peças e acessórios e outros artigos de uso doméstico",PAC,covered,Outros artigos de uso domestico
4761-0/01,4761001,47.61-0,47.6,47,G,"Comércio varejista de livros, jornais, revistas e papelaria",PAC_4.5.6,"4.5.6 Artigos culturais, recreativos e esportivos",PAC,covered,"Livros, jornais, revistas e papelaria"
4761-0/02,4761002,47.61-0,47.6,47,G,"Comércio varejista de livros, jornais, revistas e papelaria",PAC_4.5.6,"4.5.6 Artigos culturais, recreativos e esportivos",PAC,covered,"Livros, jornais, revistas e papelaria"
4761-0/03,4761003,47.61-0,47.6,47,G,"Comércio varejista de livros, jornais, revistas e papelaria",PAC_4.5.6,"4.5.6 Artigos culturais, recreativos e esportivos",PAC,covered,"Livros, jornais, revistas e papelaria"
4762-8/00,4762800,47.62-8,47.6,47,G,"Comércio varejista de discos, CDs, DVDs e fitas",PAC_4.5.6,"4.5.6 Artigos culturais, recreativos e esportivos",PAC,covered,"Discos, CDs, DVDs e fitas"
4763-6/01,4763601,47.63-6,47.6,47,G,Comércio varejista de artigos recreativos e esportivos,PAC_4.5.6,"4.5.6 Artigos culturais, recreativos e esportivos",PAC,covered,Artigos recreativos e esportivos
4763-6/02,4763602,47.63-6,47.6,47,G,Comércio varejista de artigos recreativos e esportivos,PAC_4.5.6,"4.5.6 Artigos culturais, recreativos e esportivos",PAC,covered,Artigos recreativos e esportivos
4763-6/03,4763603,47.63-6,47.6,47,G,Comércio varejista de artigos recreativos e esportivos,PAC_4.5.6,"4.5.6 Artigos culturais, recreativos e esportivos",PAC,covered,Artigos recreativos e esportivos
4763-6/04,4763604,47.63-6,47.6,47,G,Comércio varejista de artigos recreativos e esportivos,PAC_4.5.6,"4.5.6 Artigos culturais, recreativos e esportivos",PAC,covered,Artigos recreativos e esportivos
4763-6/05,4763605,47.63-6,47.6,47,G,Comércio varejista de artigos recreativos e esportivos,PAC_4.5.6,"4.5.6 Artigos culturais, recreativos e esportivos",PAC,covered,Artigos recreativos e esportivos
4771-7/01,4771701,47.71-7,47.7,47,G,Comércio varejista de produtos farmacêuticos para uso humano e veterinário,PAC_4.5.1,"4.5.1 Produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos",PAC,covered,Produtos farmaceuticos
4771-7/02,4771702,47.71-7,47.7,47,G,Comércio varejista de produtos farmacêuticos para uso humano e veterinário,PAC_4.5.1,"4.5.1 Produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos",PAC,covered,Produtos farmaceuticos
4771-7/03,4771703,47.71-7,47.7,47,G,Comércio varejista de produtos farmacêuticos para uso humano e veterinário,PAC_4.5.1,"4.5.1 Produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos",PAC,covered,Produtos farmaceuticos
4771-7/04,4771704,47.71-7,47.7,47,G,Comércio varejista de produtos farmacêuticos para uso humano e veterinário,PAC_4.5.1,"4.5.1 Produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos",PAC,covered,Produtos farmaceuticos
4772-5/00,4772500,47.72-5,47.7,47,G,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal",PAC_4.5.1,"4.5.1 Produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos",PAC,covered,"Cosmeticos, perfumaria e higiene pessoal"
4773-3/00,4773300,47.73-3,47.7,47,G,Comércio varejista de artigos médicos e ortopédicos,PAC_4.5.1,"4.5.1 Produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos",PAC,covered,Artigos medicos e ortopedicos
4774-1/00,4774100,47.74-1,47.7,47,G,Comércio varejista de artigos de óptica,PAC_4.5.1,"4.5.1 Produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos",PAC,covered,Artigos de optica
4781-4/00,4781400,47.81-4,47.8,47,G,Comércio varejista de artigos do vestuário e acessórios,PAC_4.3.2,4.3.2 Artigos do vestuário e complementos,PAC,covered,Artigos do vestuario e acessorios
4782-2/01,4782201,47.82-2,47.8,47,G,Comércio varejista de calçados e artigos de viagem,PAC_4.3.3,"4.3.3 Calçados, artigos de couro e viagem",PAC,covered,Calcados e artigos de viagem
4782-2/02,4782202,47.82-2,47.8,47,G,Comércio varejista de calçados e artigos de viagem,PAC_4.3.3,"4.3.3 Calçados, artigos de couro e viagem",PAC,covered,Calcados e artigos de viagem
4783-1/01,4783101,47.83-1,47.8,47,G,Comércio varejista de jóias e relógios,PAC_4.5.8,4.5.8 Outros produtos novos,PAC,covered,Joias e relogios — incluidos em Outros produtos novos
4783-1/02,4783102,47.83-1,47.8,47,G,Comércio varejista de jóias e relógios,PAC_4.5.8,4.5.8 Outros produtos novos,PAC,covered,Joias e relogios — incluidos em Outros produtos novos
4784-9/00,4784900,47.84-9,47.8,47,G,Comércio varejista de gás liqüefeito de petróleo (GLP),PAC_4.5.7,4.5.7 Gás liquefeito de petróleo (GLP),PAC,covered,Gas liquefeito de petroleo (GLP)
4785-7/01,4785701,47.85-7,47.8,47,G,Comércio varejista de artigos usados,PAC_4.6,4.6 Comércio de artigos usados,PAC,covered,Artigos usados
4785-7/99,4785799,47.85-7,47.8,47,G,Comércio varejista de artigos usados,PAC_4.6,4.6 Comércio de artigos usados,PAC,covered,Artigos usados
4789-0/01,4789001,47.89-0,47.8,47,G,Comércio varejista de outros produtos novos não especificados anteriormente,PAC_4.5.8,4.5.8 Outros produtos novos,PAC,covered,Outros produtos novos nao especificados
4789-0/02,4789002,47.89-0,47.8,47,G,Comércio varejista de outros produtos novos não especificados anteriormente,PAC_4.5.8,4.5.8 Outros produtos novos,PAC,covered,Outros produtos novos nao especificados
4789-0/03,4789003,47.89-0,47.8,47,G,Comércio varejista de outros produtos novos não especificados anteriormente,PAC_4.5.8,4.5.8 Outros produtos novos,PAC,covered,Outros produtos novos nao especificados
4789-0/04,4789004,47.89-0,47.8,47,G,Comércio varejista de outros produtos novos não especificados anteriormente,PAC_4.5.8,4.5.8 Outros produtos novos,PAC,covered,Outros produtos novos nao especificados
4789-0/05,4789005,47.89-0,47.8,47,G,Comércio varejista de outros produtos novos não especificados anteriormente,PAC_4.5.8,4.5.8 Outros produtos novos,PAC,covered,Outros produtos novos nao especificados
4789-0/06,4789006,47.89-0,47.8,47,G,Comércio varejista de outros produtos novos não especificados anteriormente,PAC_4.5.8,4.5.8 Outros produtos novos,PAC,covered,Outros produtos novos nao especificados
