cnpj,razao_social,sigla_uf,cnae_secao,archetype,headcount,receita_point_brl,receita_pia_brl,convergencia_pct,confidence
43075269000140,OCINOX EQUIPAMENTOS E PROCESSOS INDUSTRIAIS LTDA,SP,C,standard,5,2334459.499209692,2515352.8,7.748830118986759,alta
56657091000197,AJ DE GOIS BALANCEAMENTOS LTDA,SP,C,standard,5,2334459.499209692,2515352.8,7.748830118986759,alta
43284608000106,PLASTICOS IDEAL INDUSTRIA E COMERCIO LTDA,SP,C,standard,5,2332233.8873462486,2574071.3,10.369346486467867,alta
09468305000105,GALVANI TRANSPORTES RP LTDA,SP,H,standard,9,2331453.862440222,1933060.23,17.087776809927615,alta
10885224000181,CARVALHO & T. L. A. TRANSPORTES LTDA,SP,H,standard,10,2327521.860722467,2147844.7,7.719676612046709,alta
17607064000158,LOGISTICS SOLUTIONS BRASIL COMERCIO IMP. E EXP. E SERVICOS DE CONSULTORIA LTDA,SP,H,standard,10,2327521.860722467,2147844.7,7.719676612046709,alta
24969017000110,DPJ LOGISTICA TRANSPORTES E TERCEIRIZACAO LTDA,RJ,H,standard,13,2327484.2276859325,2792198.11,19.96636010616933,alta
29589979000167,MULTICARGO SOLUCOES LOGISTICAS E LOCACOES LTDA,RJ,H,standard,13,2327484.2276859325,2792198.11,19.96636010616933,alta
14338774000131,TRANSPORTADORA SOATO LTDA.,SP,H,standard,9,2325999.5005558874,1933060.23,16.893351458673113,alta
03460535000133,KRAUS-MULLER INDUSTRIA E COMERCIO  LTDA,SP,C,standard,7,2325773.180390394,2680576.4299999997,15.255281667236794,alta
12509648000177,ESCRITORIO CONTABIL DE SANTO MELETTO LTDA,SP,M,partnership_heavy_services,9,2325280.650361956,2110900.59,9.219534868988205,baixa
26204829000108,SOLER SOLUCOES E INDUSTRIA DE ESTRUTURAS METALICAS LTDA,SP,C,standard,14,2323109.0351581657,2879779.6999999997,23.962313280053763,alta
30186940000188,V. A. DE S. SAVA CONGELADOS LTDA,SP,C,standard,10,2317474.383057092,2514877.5,8.51802800437018,alta
10198316000193,PRESTPACK MONTAGENS E EMBALAGENS LTDA,SP,N,standard,14,2315911.266728992,1942224.3399999999,16.13563231447939,alta
67930446000196,COMERCIAL E CLINICA VETERINARIA VET MASTERS LTDA,SP,M,partnership_heavy_services,8,2314217.040821777,1876356.08,18.920479501192027,baixa
46736825000170,PROJETO 4 SORVETES LTDA,RJ,G,standard,5,2313073.322644301,1902038.8,17.770060232003683,alta
28470382000136,DEIGO EDITORA IMPRESSAO DIGITAL LTDA,SP,J,partnership_heavy_services,6,2311437.1401451817,1941805.3199999998,15.991428610598737,baixa
18752476000144,DC INOX DOBRA CORTE E SOLDAS ESPECIAIS LTDA,SP,C,standard,10,2310385.739262559,2448728.1,5.98784689441504,alta
09521507000165,R3 LOG BROKER E LOGISTICA LTDA,SP,H,standard,9,2300858.598287431,1933060.23,15.98526604638763,alta
36688682000114,USEDONS LTDA,SP,C,standard,14,2298260.5680516693,2737460.74,19.11011214540652,alta
45970861000130,VITORIA MIX CONCRETO LTDA,SP,C,standard,5,2297514.017845894,2581297.5,12.3517628162363,baixa
41911679000158,MERVIL TRANSPORTES LTDA,SP,H,standard,10,2297166.9265785674,2147844.7,6.500277574558755,alta
09138147000117,TOMMY LOG TRANSPORTES LTDA,SP,H,standard,9,2295946.8602038515,1933060.23,15.80553263204148,alta
19369640000100,BALBINO TRANSPORTES LTDA.,SP,H,standard,9,2293275.095246883,1933060.23,15.707442425615497,alta
53244236000130,L BASTOS LODI LANCHONETE LTDA,RJ,I,standard,14,2291701.2002011295,1821764.28,20.506029327029452,alta
00021254000196,PSC MECANICA INDUSTRIAL LTDA,SP,C,standard,12,2291075.1351430058,2663900.4000000004,16.27293924752596,baixa
21684093000190,NITIDEZ SECURITY INSTALACAO E MANUTENCAO DE ALARME LTDA,SP,N,family_mature_sweet_spot,22,2289883.517020433,1861862.42,18.691828376378236,alta
05069001000106,MEDIC-LIFE CONSULTORIA LTDA,RJ,M,partnership_heavy_services,8,2288854.723398733,1876356.08,18.02205440047376,baixa
00911246000115,"OXIGEN COMERCIO, INDUSTRIA E REPRESENTACOES DE EQUIPAMENTOS MEDICOS LTDA",SP,C,standard,7,2284192.759565671,2747338.72,20.276132935575646,alta
43213431000149,PRO-COLOR AMBIENTAL LTDA,SP,C,standard,5,2282832.7843820187,1914697.45,16.126250547154115,alta
07295525000140,LOGIKA SERVICOS DE TRANSPORTES LTDA,RJ,H,standard,9,2282774.538518434,1933060.23,15.319704272915427,alta
59359372000151,MARUPA MOVEIS E DECORACOES LTDA,SP,C,standard,10,2280572.4769699317,2496966.0,9.488561543879463,alta
42723081000106,ID PACK INDUSTRIA E COMERCIO DE EMBALAGENS LTDA,SP,C,standard,5,2280193.853214622,2574071.3,12.888265897702897,alta
25259866000142,SACOLAO HORTI LTDA,RJ,G,standard,5,2280037.472840063,1902038.8,16.578616682524068,alta
47488674000140,HORTIFRUTI DA PRACA DE MARICA LTDA,RJ,G,standard,5,2280037.472840063,1902038.8,16.578616682524068,alta
53903053000189,UNIVERSO DB EXPRESS LTDA,SP,H,recent_startup,10,2277309.1863328046,2147844.7,5.684976247835878,baixa
20480995000142,DELTA PRINT GRAFICA E EDITORA LTDA,SP,C,standard,5,2276815.1248770626,1952473.85,14.245393547030986,alta
59502187000174,USINAGEM J.J. LTDA,SP,C,standard,8,2276178.025983609,1958982.48,13.935445398500345,alta
35433401000110,L.N. EQUIPAMENTOS INDUSTRIAIS E SERVICOS LTDA,SP,C,standard,18,2274793.947397629,2392758.18,5.185710676666905,alta
00096950000161,QUARTZO ROSA TINTAS LTDA,RJ,G,standard,5,2274364.875205139,1902038.8,16.370551588454195,alta
07968371000100,WEBCORE INTERACTIVE CONSULTORIA EM TECNOLOGIA DA INFORMACAO LTDA,SP,J,partnership_heavy_services,5,2267336.604977134,2118106.55,6.581733592160627,baixa
03305700000182,"S. M. COMERCIO, LOCACAO E TRANSPORTE LTDA",SP,H,standard,8,2267145.308726727,1718275.76,24.20972077149227,alta
41507924000166,DECOLI CARGO LTDA,SP,H,standard,8,2267145.308726727,1718275.76,24.20972077149227,alta
04055235000131,GSN VITORIA ACESSORIA CONTABIL LTDA,RJ,M,partnership_heavy_services,9,2266263.4917521323,2110900.59,6.855465055919674,baixa
23690508000164,SCHLEMPER LABEL INDUSTRIA GRAFICA LTDA,SP,C,standard,7,2265852.888635479,2316078.94,2.216651028689144,baixa
61895546000142,UNIBLUE UNIFORMES LTDA,SP,C,standard,12,2265821.055434434,2182239.5999999996,3.6887933066898437,alta
17452686000154,JOTA10 TRANSPORTES E TURISMO LTDA,SP,H,standard,11,2264021.7779868306,2362629.17,4.355408281489726,baixa
61734901000100,SALLES MOREIRA GRAFICA E SERVICOS LTDA,SP,J,partnership_heavy_services,6,2262581.7854845403,1941805.3199999998,14.17745283474228,baixa
13050584000151,NATURIX AMBIENTAL LTDA,RJ,H,standard,13,2258826.7681518863,2792198.11,23.612759923351902,alta
32724167000191,EDS TRANSPORTES LTDA,SP,H,standard,8,2254857.415516672,1718275.76,23.79670004073057,alta
41568651000160,CHIOCA TRANSPORTES RODOVIARIOS LTDA,SP,H,standard,8,2254857.415516672,1718275.76,23.79670004073057,alta
13273803000161,LUFE LOGISTICA LTDA,SP,H,standard,8,2254857.415516672,1718275.76,23.79670004073057,alta
49941404000179,MALIGAN INDUSTRIA E COMERCIO DE MALAS TECNICAS LTDA,SP,C,standard,15,2253554.3212648714,2653109.55,17.730002111103612,alta
20675637000195,MERCADAO DO POSTO EQUIPAMENTOS E SERVICOS LTDA,SP,C,standard,11,2252814.369411623,2441908.7,8.393693379972698,alta
15078054000147,CDA ARMAZENAGEM E TRANSPORTES DE REFRIGERADOS LTDA,SP,H,standard,12,2248282.017990561,2577413.64,14.639249852810089,alta
61324307000132,INDUSTRIA DE REFRIGERACAO SAO LUIZ LTDA,SP,C,standard,5,2247359.7032546215,2666862.3499999996,18.666466526825026,alta
07404384000157,HBM TRANSPORTES LTDA,SP,H,standard,9,2247237.727025711,1933060.23,13.980607981405452,alta
02770245000123,EXECUTIVA EXPRESS TRANSPORTES LTDA,SP,H,standard,12,2243894.2315915506,2577413.64,14.863419305280296,alta
12918344000163,BAITAKINHA TRANSPORTES LTDA,SP,H,standard,8,2242736.829641187,1718275.76,23.384869000661794,alta
66978370000106,NALESSO & VELLO LTDA,SP,H,standard,8,2242736.829641187,1718275.76,23.384869000661794,alta
66978396000154,NALESSIO & LOPES LTDA,SP,H,standard,8,2242736.829641187,1718275.76,23.384869000661794,alta
30020494000137,NOVA CALIBRE SERVICOS DE PORTARIA LTDA,SP,N,standard,20,2240868.766008744,1692602.2,24.46669677070258,alta
35342834000160,FTS CONSULTORIA EM GESTAO LTDA,SP,M,partnership_heavy_services,9,2231218.9027009928,2110900.59,5.3924925320120805,baixa
10269966000182,TININHA INDUSTRIA E COMERCIO DE CALCADOS LTDA,SP,C,standard,15,2228233.6979029095,2770406.0999999996,24.33193621509956,alta
12434958000170,ROYALTEX CONFECCOES INDUSTRIA E COMERCIO LTDA,SP,C,standard,13,2227465.5622784765,2364092.9,6.133757577906934,alta
53200055000101,RC NOTOPO GUINDASTE E TRANSPORTES LTDA,SP,H,standard,9,2224947.494726552,1933060.23,13.11883832847145,alta
07204180000172,P.P. COMERCIO DE MATERIAIS PLASTICOS LTDA,SP,C,standard,7,2224796.8930566753,2680576.4299999997,20.4863436462788,baixa
34210343000100,M A LALLA COMERCIO E TRANSPORTE DE FLORES E PLANTAS LTDA,SP,H,standard,8,2216671.2848142767,1718275.76,22.483961795717253,alta
54382510000108,SETENTA INDUSTRIA E COMERCIO DE MADEIRAS LTDA,SP,C,standard,8,2214801.1120917164,2387007.52,7.775253812548765,baixa
15180280000134,QUESTHY TEXTIL LTDA,SP,C,standard,7,2214123.5540009686,2417885.4,9.202821840309197,alta
20023005000147,AHIMSA INDUSTRIA E COMERCIO DE CALCADOS LTDA,SP,C,standard,26,2212490.1164702615,2086432.6600000001,5.697537608501027,alta
36499366000102,BEM-TE-VI TRANSPORTE E TURISMO LTDA,RJ,H,standard,10,2208860.6791540515,2147844.7,2.7623280965560557,alta
46037482000155,WS PRESTACAO DE SERVICOS  LTDA,SP,H,standard,8,2208454.471753938,1718275.76,22.195554312905614,alta
45677859000178,CECI TRANSPORTES LTDA,SP,H,standard,8,2208454.471753938,1718275.76,22.195554312905614,alta
14832664000121,EFA CARGAS LOG LTDA,SP,H,standard,8,2208454.471753938,1718275.76,22.195554312905614,alta
08714215000186,AC TRANSPORTES E LOCACOES LTDA,SP,H,standard,8,2208454.471753938,1718275.76,22.195554312905614,alta
42278504000118,VLOG CARGO TRANSPORTES LTDA,SP,H,standard,8,2208454.471753938,1718275.76,22.195554312905614,alta
33865538000118,MV ESTACAS E CONSTRUCAO CIVIL LTDA,SP,H,standard,8,2208454.471753938,1718275.76,22.195554312905614,alta
22685968000131,JAGTA TRANSPORTES LTDA,SP,H,standard,8,2208454.471753938,1718275.76,22.195554312905614,alta
22259354000198,I V DE SOUSA LOCACOES E TRANPORTES LTDA,SP,H,standard,8,2208454.471753938,1718275.76,22.195554312905614,alta
61034070000155,TRANSFERGAR TRANSPORTES LTDA,SP,H,standard,8,2208454.471753938,1718275.76,22.195554312905614,alta
01393300000140,TRANSPORTES GUERRERO LTDA,SP,H,standard,8,2208454.471753938,1718275.76,22.195554312905614,alta
27060050000110,DANRRA CONFECCOES LTDA,SP,C,standard,14,2207048.2465504366,2737460.74,24.032664182968617,alta
41821238000165,BL LOG TRANSPORTES LTDA,SP,H,standard,9,2201063.9394706883,1933060.23,12.176098325209846,alta
51849368000160,YALOG TRANSPORTES E LOGISTICA LTDA,SP,H,standard,9,2200558.952774649,1933060.23,12.155944399370181,alta
48679788000130,PELA FE TRANSPORTES LTDA,SP,H,standard,9,2200558.952774649,1933060.23,12.155944399370181,alta
27541681000151,DOMA LOGISTICA LTDA,SP,H,standard,9,2200558.952774649,1933060.23,12.155944399370181,alta
03296630000143,"LTF LOCACAO, FROTA E TRANSPORTE LTDA",SP,H,standard,9,2200558.952774649,1933060.23,12.155944399370181,alta
09609410000109,GIWA TRANSPORTES LTDA,SP,H,standard,9,2200558.952774649,1933060.23,12.155944399370181,alta
57436506000165,PHA CONSULTORIA E PLANEJAMENTO LTDA,RJ,N,recent_startup,12,2199593.9219989874,1664763.72,24.31495180314622,baixa
52253609000176,AHLIVE INDUSTRIAL LTDA,RJ,C,standard,13,2197487.324706474,2541927.83,15.674288603213416,alta
35408585000168,RJ TRANSPORTE DE CARGAS EXPRESS LTDA,SP,H,standard,9,2192400.8614384686,1933060.23,11.829069947925086,alta
74580382000106,"WIRING INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTACAO DE MOVEIS DE METAL LTDA",SP,C,standard,7,2191192.032193167,2328834.48,6.281624147248579,alta
15622284000125,LINENS TEXTIL LTDA,SP,C,standard,14,2191088.9723533103,2545946.1999999997,16.195473215565485,alta
45865599000164,DECORPLAC MOLDAGEM PLASTICA LTDA,SP,C,standard,7,2183742.2323690336,2680576.4299999997,22.75150382982589,alta
04542233000177,CAMPNOX MONTAGEM INDUSTRIAL LTDA.,SP,C,family_mature_sweet_spot,20,2181381.874802934,2501473.8,14.673814286917686,alta
07851361000190,ACUSTICA TEXTIL LTDA.,SP,C,standard,8,2180852.4814951993,2354070.24,7.9426627878123295,alta
30471207000105,G.A CONFECCAO LTDA,SP,C,standard,13,2178148.330678508,2541927.83,16.70131892294829,alta
09042108000111,HLX - INDUSTRIA E COMERCIO DE PECAS LTDA,SP,C,standard,13,2178148.330678508,2541927.83,16.70131892294829,alta
03990396000150,LUMAPLAST INDUSTRIA E COMERCIO DE PLASTICOS LTDA,SP,C,standard,7,2178113.0489422856,2680576.4299999997,23.06874665214074,alta
22377776000168,FIBRALU FIBRA E ALUMINIO LTDA,SP,C,standard,7,2178113.0489422856,2680576.4299999997,23.06874665214074,alta
32289499000195,SOLAREA ENERGIA LTDA,SP,C,standard,20,2176558.384900444,2658620.2,22.14789267514207,alta
54677237000130,DAMAC MIX ARACATUBA LTDA,SP,M,recent_startup,7,2175338.7867216947,1641811.57,24.526166681638465,baixa
09136240000192,SHARKLOG LOGISTICA INTEGRADA LTDA,SP,H,standard,8,2173574.308768225,1718275.76,20.946997161842827,alta
48816644000189,MMJ MASTER ESTRUTURAS METALICAS LTDA,SP,C,standard,11,2171383.896425505,2693600.91,24.04996253468397,baixa
44672484000190,"PRO7 COMERCIO, IMPORTACAO, EXPORTACAO E SERVICOS LTDA",SP,M,partnership_heavy_services,8,2169757.827044012,1876356.08,13.522326933772618,baixa
11197705000167,ATUALI COMERCIO EXTERIOR LTDA,SP,H,standard,9,2168007.873288688,1933060.23,10.837029061720692,alta
32683784000196,SP UTIL PLASTICOS LTDA,SP,C,standard,6,2161378.7523313244,2297636.94,6.304225371037058,alta
61987749000169,E. POLITI LTDA,SP,C,standard,7,2161180.7342283092,2680576.4299999997,24.032959740275984,baixa
10394059000165,LUMARCO TRANSPORTE RODOVIARIO DE CARGAS LTDA,SP,H,standard,10,2161047.196393077,2147844.7,0.6109304977287124,alta
22357018000188,MUNDIAL TRANSPORTES BIRIGUI LTDA,SP,H,standard,10,2161047.196393077,2147844.7,0.6109304977287124,alta
67935205000130,JRP - TRANSPORTES LTDA,SP,H,standard,8,2160954.738971845,1718275.76,20.485342473321115,alta
59798330000117,DETECIDOS-CONFECCOES LTDA,SP,C,standard,9,2156263.3245438416,2392676.1,10.96400299375178,alta
59302513000108,CORTINAS LUCIRA INDUSTRIA E COMERCIO LTDA,SP,C,standard,9,2156263.3245438416,2392676.1,10.96400299375178,alta
18762093000157,M. P. MENDES LTDA,SP,C,standard,8,2154196.0751842074,2011902.0,6.605437491201431,alta
39352262000150,ABECOM LUBRIFICACAO LTDA.,SP,C,standard,10,2152529.907429006,1956611.5,9.101773998718187,alta
26917775000110,NETSLOG TRANSPORTES E SERVICOS LTDA,SP,H,standard,8,2150838.4526097104,1718275.76,20.1113520211089,alta
20391745000136,XDC EXPRESS LOCACAO LTDA,RJ,H,standard,12,2148446.9794023996,2577413.64,19.96636010616932,alta
39434648000101,ARCO-IRIS INDUSTRIA TEXTIL LTDA,SP,C,standard,9,2148297.5721838763,2648329.0200000005,23.275706973304054,alta
51146710000165,TRANSPORTADORA EVELYN LTDA,SP,H,standard,8,2144789.5361082954,1718275.76,19.886043312305667,alta
04419656000102,TRANS-MAIA LTDA,SP,H,standard,8,2144789.5361082954,1718275.76,19.886043312305667,alta
09196263000192,TORA TRANSPORTE E LOGISTICA AGUAI LTDA,SP,H,standard,8,2143848.493083865,1718275.76,19.850877263798182,alta
29767019000140,RED PEPPER CONFECCOES LTDA,RJ,C,standard,13,2143762.126944214,2541927.83,18.573222189690604,alta
15125106000199,POSSATO DE OLIVEIRA LTDA,SP,C,standard,19,2143421.734793822,2525689.1900000004,17.834448956119655,alta
46640509000108,PRIME TECH SERVICOS LTDA,SP,C,standard,19,2143421.734793822,2525689.1900000004,17.834448956119655,alta
45760386000178,SHORR INDUSTRIA E COMERCIO DE BORRACHAS LTDA,SP,C,standard,5,2141578.536848224,2134781.6,0.31737976129639284,alta
10631427000141,QUALUX INDUSTRIA E COMERCIO DE ESQUADRIAS DE ALUMINIO LTDA,SP,C,standard,12,2140880.127502128,2468382.5999999996,15.297562357215448,baixa
31421975000117,JRTI SISTEMAS LTDA,SP,J,partnership_heavy_services,6,2136778.566053106,2541727.86,18.95139254859175,baixa
22847052000130,NJG TRANSPORTES DE CARGAS LTDA,RJ,H,standard,10,2135603.64833372,2147844.7,0.5731893029790989,alta
05343776000128,J. MANHAES BARBOSA SERVICOS DE TRANSPORTES RODOVIARIOS DE CARGAS LTDA,RJ,H,standard,10,2135603.64833372,2147844.7,0.5731893029790989,alta
05633241000191,LEAL & MEDEIROS TRANSPORTES LTDA,SP,H,standard,9,2134187.2025024164,1933060.23,9.424054847043752,alta
54238071000156,TR BELON TRANSPORTES LTDA,SP,H,recent_startup,8,2132873.7024596645,1718275.76,19.438466608760915,baixa
29719420000104,LUCIANO MODESTO DA SILVA TRANSPORTES & CIA LTDA,SP,H,standard,8,2132873.7024596645,1718275.76,19.438466608760915,alta
50824136000194,JONATHAN MAURICIO DE FARIA INDUSTRA E COMERCIO DE CALCADOS LTDA,SP,C,standard,29,2130044.7670594794,2327174.89,9.254740838741071,alta
33215005000190,BLACK TIE CLINICA LTDA,RJ,M,partnership_heavy_services,9,2129054.0216019456,2110900.59,0.8526524652618606,baixa
41589443000147,D E MODELS LTDA,SP,M,partnership_heavy_services,9,2127994.711898148,2110900.59,0.8032971981824353,baixa
06316156000162,ROTA 020 LOGISTICA E TRANSPORTES LTDA,SP,H,standard,8,2124368.780716724,1718275.76,19.115938080191313,alta
19765374000126,MACHADO TRANSPORTES PESADOS LTDA,SP,H,standard,8,2124073.0300122555,1718275.76,19.104675982346716,alta
10552896000175,FSME LTDA,SP,N,standard,12,2124020.138563595,1664763.72,21.622036920712763,alta
09484761000130,AGC CALDEIRARIA E TUBULACAO LTDA,SP,C,standard,10,2123325.3661703994,2578572.0,21.440267284644992,alta
35314336000103,WORLD PACK SOLUCOES E EMBALAGENS LTDA,SP,C,standard,5,2121862.8128398047,2574071.3,21.311862596572862,alta
28520452000113,TOTAL EMBALAGENS E PAPELARIA LTDA,SP,C,standard,5,2121862.8128398047,2574071.3,21.311862596572862,alta
03693503000188,ALUAP INDUSTRIA E COMERCIO DE EMBALAGENS LTDA,SP,C,standard,5,2121862.8128398047,2574071.3,21.311862596572862,alta
29732509000100,PADANIA IND.COM LTDA,SP,C,standard,5,2121862.8128398047,2574071.3,21.311862596572862,alta
04409545000107,ITP PACK INDUSTRIA COMERCIO IMPORTACAO E EXPORTACAO LTDA.,SP,C,standard,5,2121862.8128398047,2574071.3,21.311862596572862,alta
17713974000115,EMBALAGENS BERGAMO CONVERSOES E COMERCIO LTDA,SP,C,standard,5,2121862.8128398047,2574071.3,21.311862596572862,alta
58459736000102,PLAST LINE INDUSTRIA E COMERCIO DE PLASTICOS LTDA,SP,C,standard,5,2121862.8128398047,2574071.3,21.311862596572862,alta
10362503000160,SOS COMERCIO DE GAS LTDA,RJ,H,standard,8,2121226.333654107,1718275.76,18.996114052571123,alta
22302230000148,CTAD - CENTRO TECNOLOGICO DE ANALISE E DESEMPENHO LTDA,RJ,M,partnership_heavy_services,7,2121172.005637898,1641811.57,22.598847918216816,baixa
20364344000197,C.A. RICIOPPO MICALI ESTRUTURAS METALICAS LTDA,SP,C,standard,6,2120892.421111329,2526614.58,19.12978493628999,alta
15067057000185,AUFERRE INDUSTRIA E COMERCIO DE BOLSAS E CALCADOS LTDA,SP,C,standard,17,2120052.746869461,2359642.84,11.301138308201304,alta
07114554000169,REAL TRANSPORTES LTDA,SP,H,standard,9,2119056.2785437955,1933060.23,8.777305748180082,alta
30108967000152,HL OSASCO ACABAMENTOS GRAFICOS LTDA,SP,C,standard,11,2116185.4360387116,2228975.87,5.329893687030613,alta
11007928000114,"MAM INDUSTRIA, COMERCIO,IMPORTACOES, EXPORTACOES DE MAQUINAS INDUSTRIAIS LTDA",SP,C,standard,5,2115921.915239782,2515352.8,18.877392491818544,alta
11005878000136,KAIKA CONSTRUCOES LTDA,SP,H,standard,10,2115846.4117678655,2147844.7,1.512316208500169,alta
36345134000191,TRANSPORTES E LOGISTICA NASSATI LTDA,SP,H,standard,10,2115846.4117678655,2147844.7,1.512316208500169,alta
41362824000199,MP8 ENGENHARIA E CONSTRUCOES LTDA,SP,M,partnership_heavy_services,7,2109137.820011177,1641811.57,22.15721730354731,baixa
27698089000168,ZOE EMPREENDIMENTOS LTDA,RJ,C,standard,13,2108661.299487671,2364092.9,12.113448498077418,baixa
11242455000130,S1 TRANSPORTES LTDA,SP,H,standard,8,2106557.8519586404,1718275.76,18.432064023194165,alta
18721584000150,TERUYA & BASTOS TRANSPORTES LTDA,SP,H,standard,8,2106557.8519586404,1718275.76,18.432064023194165,alta
14234911000198,FORTECARGO TRANSPORTES E LOGISTICA LTDA,SP,H,standard,8,2106557.8519586404,1718275.76,18.432064023194165,alta
16418036000120,BOXER TRANSPORTADORA LTDA,SP,H,standard,8,2106557.8519586404,1718275.76,18.432064023194165,alta
52223001000107,BRASIL TRANSPORTES LTDA,SP,H,standard,9,2106145.498375102,1933060.23,8.218105943233162,alta
31034850000134,BCP CORES INJECAO E PINTURA EM PECAS TERMOPLASTICAS LTDA,SP,C,standard,10,2104905.4919467033,2448728.1,16.33434894672233,alta
29768323000101,SEICOM CONSULTORIA EM SEGURANCA DO TRABALHO LTDA,SP,M,partnership_heavy_services,7,2101631.3856443265,1641811.57,21.87918484588833,baixa
07759784000185,M R M TRANSPORTES E TURISMO LTDA,RJ,N,standard,10,2098967.684170384,2120945.4,1.0470726155225505,baixa
33082549000121,SMART TECNOLOGIAS E SOLUCOES APLICADAS LTDA,SP,J,partnership_heavy_services,6,2098004.5217551794,2541727.86,21.14977988100826,baixa
96443726000178,EXPRESSO PORTO REAL DE CAMPINAS TRANSPORTES LTDA,SP,H,standard,10,2097004.39091723,2147844.7,2.42442549490956,alta
07215009000169,A.M.S. ASSESSORIA E INSTALACAO ELETRICA LTDA,SP,M,partnership_heavy_services,7,2090456.6577035775,1641811.57,21.461582857997453,baixa
